其它篇	毒药	    梦见毒药，一切忧愁和不安都会消失。<br />医生梦见毒药，收入会不断增加。<br />卖药者梦见毒药，顾客会接踵不断。<br />男人梦见毒药，要失去工作。<br />女人梦见服毒，会家破人亡。<br />失业者梦见服毒，很快能找到工作。<br />工作人员梦见服毒，由于不加薪水，损失惨重，有可能被解雇。<br />但是病人梦见服毒，健康会每况愈下。<br />犯人梦见服毒，很快会出狱。<br />梦见给陌生人毒药，要提防口是心非的朋友。<br />梦见给至交毒药，会受到人们的赞美。<br />梦见给妻子毒药，夫妻生活幸福，白头偕老。<br />女人梦见给丈夫毒药，意味着丈夫的身体强壮，会寿比南山。<br />梦见把毒药给自己的亲戚，能继承一笔遗产。<br />梦见把毒药给了高级官员，会得到官员的喜欢，能提职增薪。<br />梦见别人给自己毒药，是祥瑞，作梦者身体健康，延年益寿。<br />
其它篇	垃圾	    梦见在垃圾上行走，要交好运。<br />梦见用头搬运垃圾，是凶兆，会受到侮辱和蔑视。<br />梦见妻子运送垃圾，是祥瑞，会得到岳父家的财产。<br />梦见朋友搬运垃圾，危难时刻能得到朋友的帮助。<br />梦见敌人运送垃圾，是不好的征兆，做梦人会有危险。<br />梦见家里到处都是垃圾，会大吉大利，能发大财，生活幸福 。<br />
其它篇	缺点	    梦见找别人的错误，是不祥之兆，意味着会忧愁、悲伤。<br />梦见控告妻子，对妻子长期卧床不起，忧心如焚。<br />女人梦见给丈夫加罪，夫妻会长期分离。<br />梦见控告自己朋友，会上当受骗，但能破财免灾。<br />梦见给敌人加罪，灾祸会临头。<br />梦见自己控告别人是凶兆，作梦人不会受到人民的喜欢。<br />梦见自己被控告，能获得高等军功章。<br />犯人梦见受到监狱长斥责，不久会出狱 。<br />
其它篇	出国	    梦见出国，是不祥兆。<br />老翁梦见出国，会离开人世。<br />杀人犯梦见出国，是被处于极刑的先兆。<br />已婚女人梦见出国，会被丈夫抛弃。<br />男青年梦见出国，生活能独立。<br />病人梦见出国，病情会加重。<br />   ,
其它篇	飞翔	    梦见自己在飞，职位会被擢升，生意获利，但是会与亲友发生争吵。<br />梦见和朋友乘飞机，合伙的生意会成功。<br />梦见乘飞机，朋友会妒忌自己的富有。<br />女人梦见和陌生人比翼齐飞，意味着要离开丈夫，或者孩子生病。<br />   ,
其它篇	统治	    统治者梦见人民对自己的统治极为不满，意味着能得到人民的衷心拥护，政局稳定，人民安居乐业。<br />国王或国家领导人梦见全国上下都很满意他的统治，意味着人民怨声载道，会爆发一场革命。<br />梦见国家的统治制度发生了变化，预示能获得国家的最高荣誉。<br />梦见在恐怖的国家里忍受煎熬，做梦人会富有。<br />梦见国家的领导人很英明，人民生活幸福，不久会被驱逐出境。<br />
其它篇	丑闻	    梦见自己受到别人的诽谤，会名声大噪，官运亨通。<br />女人梦见受到诽议，是意味着贞洁无暇。<br />少女梦见出了丑事，会有很多求婚者。<br />小伙子梦见出了丢脸的事，高等家族会登门求婚。<br />梦见妻子品行不端，是不祥之兆，夫妻会感情不和。<br />梦见敌人出了丑闻，敌人会归降自己。<br />梦见朋友受到指责，很快会身居高位。<br />
其它篇	缺乏	    梦见缺少某样东西，意味着会富裕。<br />梦见缺水，会拥有自己的水池和水井，所以会有很多水。<br />梦见缺少粮食，会有很多购买粮食的钱，能选择有益的生意或工作。<br />梦见没有衣服穿，会富有。<br />梦见朋友或其他人缺少某种东西而极不方便，自己很快能得到这些东西。<br />梦见敌人缺家里所需的东西，灾难会临头。<br />商人梦见缺少商品，会成为百万富翁。<br />病人梦见断了药，身体很快能康复。<br />
其它篇	死亡	    梦见自己已经与世长辞，预兆很快要与一位有钱的姑娘成亲。<br />梦见亲友去世，去世的亲友会长寿。<br />梦中听到仇人死亡的消息，会交一些宽宏大量、忠实可靠的朋友。<br />梦见恋人长逝，他们会结为夫妇，生活会幸福、美满，充满爱情。<br />梦见陌生人去世，生意会出现好转，赚大钱。<br />梦见国王晏驾，国家领导人会授予自己高等荣誉头衔。<br />梦见自己的坐骑或其它动物死亡，经济要受到损失。<br />梦见狗死了，意味着忠实的好朋友或助手要离开人世。<br />
其它篇	学位	    梦见自己获得了文学学位，实验会成功。<br />梦见向别人授予学位，会官运亨通。<br />姑娘梦见获得学位，会嫁给一位语言学家。<br />梦见学位被抢走，倒霉的日子会来临，威信受损。<br />
其它篇	请求	    梦见有人请求自己帮助，是不祥之兆，会上当受骗。<br />梦见自己请求别人援助，会威信大震。<br />未婚男子梦见接到了结婚的要求，是好兆头，会发大财。<br />失业者梦见收到某种请求，不要对找工作抱太大的希望，因为这个梦意味着长时间很难找到工作。<br />   ,
其它篇	杀害	    梦见杀人，仇人太多。<br />梦见自己杀害了仇人，仇人的力量会加强。<br />梦见自己杀害了亲人，能继承遗产。<br />女人梦见丈夫被杀，夫妻俩会幸福、愉快。<br />梦见自己被不认识的人伤害，会身体健壮、延年益寿。<br />梦见家里有人想刺杀自己，凶手会成为继承人。<br />梦见控告自己犯了杀人罪，会扬名天下。<br />
其它篇	缺席	    梦见某个家庭成员或朋友不见了，缺席者要遭厄运。<br />梦见自己不在办公室，却在公园等处散步，或在电影院看电影等，预示着心术不正的朋友给自己造成难以忍受的损失。<br />但是当梦见久未见面的人时，此人将会很快归来。<br />
其它篇	军队	    梦见军队开来或军队处于立定姿势，这是好的征兆。<br />梦见军队离去，将遭不幸。<br />梦见军队打败，倒霉的日子将要到来。<br />梦见军队胜利了，要交好运。<br />
其它篇	人群	    梦见许多穿着华贵服装的人聚集在一起，未婚者将会喜结良缘。<br />梦到穿脏衣服的人聚集在一起，做梦人的亲属会有人与世长辞。<br />
其它篇	姐妹	    男人梦见自己的姐妹，是祥兆，能长寿。<br />但是女人梦见已婚的姐妹，会与丈夫家的一个女性发生争吵。<br />女人梦见未婚的姐妹，额外开销会突然增多。<br />梦见与姐妹交谈，会有好消息。<br />梦见与姐妹吵嘴，会越来越富。<br />梦见听到妹妹出生的消息，打官司会得到一笔财产。<br />梦见姐妹去世，她会长寿。<br />梦见去姐妹的家，贵客会登门。<br />梦见给姐妹礼物，侵吞公款，会破财。<br />
其它篇	英雄	    中年人梦见自己成了英雄，是身强力壮的兆头。<br />老年人梦见自己成英雄，会溘然而逝。<br />应该尽早立遗嘱，分家产。<br />病人梦见自己成了英雄，病情会恶化，如果他的八字好，会得救 。<br />
其它篇	守财奴	    梦见一毛不拔的人，朋友会吵嘴。<br />梦见与吝啬鬼交朋友，要遭不幸。<br />男人梦见自己成了铁公鸡，一毛不拔，生意能赚大钱。<br />已婚女人梦见自己小气，婆婆家的处境会很令人担忧。<br />梦见和吝啬人吵架，预示要交新朋友。<br />梦见偷拿守财奴的东西，会身居高位。<br />梦见铁公鸡送钱给自己家会被偷窃。<br />
其它篇	男孩	    梦见男孩，是祥兆。<br />女人梦见男孩，会生病。<br />梦见漂亮的男孩，朋友会忘恩负义。<br />梦见生男孩，生活会幸福、恬适。<br />梦见男孩夭亡，大难将降临。<br />女人梦见自己将要生一个男孩，意味着会过上幸福舒畅的生活。<br />
其它篇	队伍	    梦见迎亲的队伍，家里要死人。<br />女人梦见迎亲队伍，丈夫家里要吵架。<br />已婚男人梦见参加迎亲队伍，会身居高位，人们都有求于自己。<br />已婚女人梦见参加迎亲队伍，不久会怀孕，能生一个漂亮的男孩。<br />未婚男女梦见迎亲队伍，会喜结良缘。<br />未婚男子梦见参加迎亲队伍，会与恋人各奔东西。<br />囚犯梦见加入迎亲队伍，很快会获得自由。<br />病人梦见参加迎亲队伍，病情会恶化。<br />梦见参加政治或宗教游行，会有好消息。<br />政治领导人梦见加入政治或宗教游行，会受到国家领导人的尊重。<br />旅游者梦见参加政治或宗教游行，会发生车祸。<br />
其它篇	烈士	    梦见烈士，会受到人们的尊重，不断进步。<br />梦见女烈士，要发大财。<br />梦见受到烈士的责骂，处境对自己极为不利。<br />梦见自己成了烈士，会灾难临头 。<br />
其它篇	野蛮人	    男人梦见野蛮人，能得到人们的尊重。<br />女人梦见野蛮人，丈夫家里会发生吵架。<br />梦见与野蛮人打斗，是不祥之兆，灾祸会降临。<br />商人梦见会见未开化的人，不久要出国，能发大财。<br />受指控的人梦见未开化的人，会被驱逐出境。<br />旅游者梦见野蛮人，旅行会愉快。<br />
其它篇	小贩	    男人梦见小贩，会与朋友分道扬镳。<br />已婚女人梦见小贩，会与丈夫家的人分开另过，独自操持家务。<br />梦见与小贩交谈，是好的征兆，丈夫会勤俭持家。<br />但是女人梦见与小贩交谈，会有一个装饰豪华具有现代化的住宅、华贵的服装、舒适的生活，一切应有尽有。<br />梦见与小贩吵架，陌生人会骗走自己的财产。<br />梦见和小贩交朋友，生意会好转，发大财。<br />但是梦见自己成了小贩，大难会临头。<br />官员梦见自己成了小贩，会被降职，最后只好提出辞职。<br />商人梦见自己成了小贩，生意会萧条，有可能倒闭。<br />病人梦见自己成了小贩，要遭厄运，尽管请西医大夫和中医治疗，但病情仍不见好转。<br />但是大学教师梦见自己成了小贩，是祥兆，会扬名天下，世界许多国家会邀请他发表演说。<br />失业者梦见自己成了小贩，会接到好几个机构的聘书，但是都难以胜任。<br />
其它篇	清道夫	    梦见清洁夫，要遭厄运。<br />女人梦见清扫人，会忍受丈夫分离的痛苦。<br />梦见当了清道夫，前途无量。<br />商人梦见做清道夫的工作，生意会兴旺，能发大财。<br />梦见与清扫工吵架，会臭名远扬。<br />梦见和清洁工交朋友，会名声大噪，得财进宝 。<br />
其它篇	疯子	    梦见疯子，要交好运。<br />姑娘梦见疯子，会嫁给一个富有、如意的男子。<br />跛子梦见疯子，会找到忠诚的仆人。<br />梦见妻子疯了，她会把家安排得井井有条。<br />
其它篇	官员	    梦见和法官相遇，家人会发生龃龉，或者为了打官司破费不少。<br />梦见自己当了官，要身居高位。<br />梦见自己因犯罪被提交法院会受到法律制裁。<br />梦见法官的心情高兴，要继承祖先遗产。<br />
其它篇	士兵	    梦见士兵，意味着一生要靠出卖苦力维生。<br />女人梦见士兵，会对一直未能生育，忧心如焚。<br />少女梦见士兵，因找不到称心如意的男友，迟迟未能出嫁。<br />青年男子梦见士兵，因为生活艰苦，所以无力完婚。<br />梦见很多士兵在工作，一切忧愁和悲伤都会过去。<br />梦见士兵打架，能与身居高职的人交朋友。<br />梦见和士兵交朋友，危险会来自敌人。<br />梦见参军，收入会增加，商人梦见参军，竞赛对手会严重地威胁着自己。<br />
其它篇	尼姑	    男人梦见女出家人，无数的灾难会临头。<br />女人梦见与出家人交谈，丈夫家的人能和睦相处，生活愉快。<br />少女梦见与女出家人发生争吵，是凶兆，亲人会受辱。<br />   ,
其它篇	护士	    梦见护士，要交好运。<br />已婚女子梦见护士，不久会怀孕，得贵子。<br />少女梦见有一群美貌的护士，很快要出嫁。<br />少女梦见和护士争吵，婚事不顺利，迟迟不能出嫁。<br />病人梦见护士，痛苦很快要过去。<br />女人梦见当了护士，一生生活艰难。<br />
其它篇	官吏	    梦见警察站着，是危险的兆头。<br />梦见自己被逮捕，会成为政府官员所喜欢的人物。<br />惯犯梦见警察抓人，多次作案，能发大财。<br />梦见与警察交谈，会被提升。<br />女人梦见与警察交谈，丈夫的保镖会受伤。<br />但是囚犯梦见与警察谈话，很快会被释放。<br />商人梦见与警察交谈，要提防竞争对手。<br />领导人梦见与警察交谈，政府和警察会非常尊重自己。<br />梦见与警察吵架，是凶兆，预示仇人和强盗在威胁着自己。<br />未婚男子梦见与警察争吵，会带着自己的情侣逃跑。<br />男人梦见请求援助，作梦人会幸福安全。<br />女人梦见求助于警察帮助，很快要出狱。<br />梦见挨警察的打，会贪污公款，损失惨重。<br />梦见自己当了警察，会威信扫地。<br />梦见自己穿着警服，会受到刑事案件的牵连。<br />
其它篇	医生	    梦见印医，亲人会卧床不起。<br />病人和久病痊愈的人梦见印医，病情会加重，或突然病倒。<br />梦见与印医交谈，或向印医咨询，会身体健康，延年益寿。<br />病人梦见和印医谈话，或请教印医，不久病情会好转。<br />梦见与印医争吵，是不祥之兆，要遭受重大损失。<br />梦见自己当了印医或西医大夫，不久会被辞退，或生意受到冲击。<br />梦见去请印医，会与德高望众、受人民尊重的人建立友好关系。<br />梦见与印医交朋友，不用求人送礼，就能发财。<br />女人梦见丈夫当了医生，会患子宫病。<br />梦见侍候医护人员，生意会起伏不定，生活动荡不安。<br />
天象篇	夜晚	    梦见有月光的夜晚，是愉快的象征。<br />已婚女人梦见无月亮之夜，想疼爱丈夫，却力不从心。<br />未婚男子梦见月光之夜，是祥瑞。<br />梦见夜晚很快过去了，会身强体壮，精神焕发。<br />病人梦见黑夜很快结束了，不久病体会康复。<br />
天象篇	星星	    梦见黑夜里闪亮星星，要交好运。<br />已婚女人梦见夜晚闪烁的星星，夫妻生活会幸福。<br />未婚女子梦见黑夜里天空闪亮的星星，不论走到哪里，都会有很多支持者。<br />病人梦见夜晚里闪烁的星星，不久会恢复健康。<br />梦见月光之夜里闪烁的星星，能降服敌人。<br />梦见夜晚闪亮的星星被乌云遮住，会生病。<br />梦见流星，会生病或遭厄运 。<br />
天象篇	太阳	    男子梦见朝阳，要交好运，生活会幸福。<br />女人梦见朝阳，要生一个男孩，孩子长大后会成为一位杰出的人物。<br />男人梦见夕阳，要遭厄运。<br />已婚女子梦见夕阳，会生一个女孩。<br />未婚女子梦见夕阳，要嫁给一个穷苦人家。<br />梦见正午的太阳，会被提升。<br />病人梦见正午的太阳，不久身体会康复。<br />犯人梦见正午的太阳，能很快恢复自由。<br />家贫如洗的人梦见正午的太阳，能得到意外的钱财。<br />梦见太阳突然被乌云遮住，倒霉的日子要来到。<br />梦见阳光洒落在自己的床铺上，不是好兆头，意味着要生病。<br />梦见住房里洒满阳光，生活会幸福、愉快。<br />梦见骄阳似火，会患眼疾。<br />商人梦见烈日，生意会亏损。<br />旅游者梦见烈日，途中会遇到很多困难和事故。<br />梦见在骄阳下睡觉，会身陷困境，但是最后能取成功。<br />
天象篇	月亮	    梦见月亮，一切会顺心如意。<br />梦见圆月，要发财，得贵子。<br />男人梦见明亮的月光倾洒在地球上，钱财会被遮盖，要出事故。<br />孕妇梦见满月，会生一个漂亮的男孩子。<br />船员梦见残月，会遭不幸，航海时肯定要出事。<br />未婚男子梦见新月，情侣会抛弃自己，因为思想苦闷，常常失眠。<br />少女梦见半月是不祥之兆。<br />病人梦见满月，身体很快会康复。<br />
天象篇	风、空气	    梦见清风徐徐，会交好运。<br />梦见刮污风，会遭到痛苦和不幸。<br />呼吸到薰风，意味旅行平安、成功。<br />商人梦见呼吸到香风，是生意获利的吉兆。<br />相反梦到呼吸到污浊的空气，会大难临头。<br />病人梦见呼吸到清新的空气，疾病会霍然而愈，但是梦见呼吸污浊的空气，将要忍受不幸和痛苦。<br />
天象篇	暴风雨	    梦见暴风雨来临，会得到意外的收获。<br />已婚女子梦见暴风雨来了，生活丰裕，儿女成行，丈夫的收入会巨增。<br />未婚女子梦见暴风雨，婚姻会自主，能与有钱人结为伉俪。<br />未婚男子梦见暴风雨，会娶殷实之家的姑娘为妻，生活也会富裕。<br />商人梦见暴风雨，会设法推销产品，发大财。<br />病人梦见暴风雨，身体很快会康复。<br />旅游者梦见暴风雨，旅行会愉快。<br />梦见下大雨，事业会遇到障碍，梦见狂风暴雨，所从事的工作会有好收入。<br />女人梦见狂风暴雨，家里会遇到困难。<br />与妻子和情人分离的男人梦见下大雨，会与她们长期分离。<br />农民梦见下大雨，是祥瑞，会喜获丰收。<br />但是商人梦见下雨，生意会亏损。<br />病人梦见下雨，会卧床不起。<br />旅游者梦见下雨，旅行会圆满结束 。<br />
天象篇	雪	    男人梦见下雪，会富有。<br />女人梦见下雪，一切忧愁都会消失。<br />病人梦见下雪，不久能恢复健康。<br />商人梦见下雪，要到一个很远的国家去做生意。<br />山区人梦见下雪，会离开住地搬到远处的城镇去住 。<br />
天象篇	暴风雨	    梦见暴风雨来临，会得到意外的收获。<br />已婚女子梦见暴风雨来了，生活丰裕，儿女成行，丈夫的收入会巨增。<br />未婚女子梦见暴风雨，婚姻会自主，能与有钱人结为伉俪。<br />未婚男子梦见暴风雨，会娶殷实之家的姑娘为妻，生活也会富裕。<br />商人梦见暴风雨，会设法推销产品，发大财。<br />病人梦见暴风雨，身体很快会康复。<br />旅游者梦见暴风雨，旅行会愉快。<br />
天象篇	龙卷风	    男人梦见龙卷风，能找到失散的朋友。<br />女人梦见龙卷风，女客人会登门。<br />病人梦见龙卷风，病情会更加恶化。<br />囚犯梦见龙卷风，不久会与亲戚见面。<br />商人梦见龙卷风，生意会突然受到挫折。<br />旅游者梦见龙卷风，会安全地归来。<br />
器物篇	手风琴	    梦见自己拉手风琴，生活会安宁幸福。<br />梦见闲置的手风琴，会有不幸的消息。<br />梦见别人拉手风琴，家里要办婚事。<br />梦见手风琴拉着拉着坏了，幸福的生活会遇到麻烦。<br />梦见女人把手风琴放在自己的家里就离去，能得到遗产。<br />梦见放风筝，预订的计划会落空，生意受大亏。<br />女人梦见风筝，会家破人亡，少女梦见放风筝，所爱的人，全都是花花公子。<br /> 梦见寒风凛冽，侵入肌骨，不久会有好消息。<br />已婚女人梦见刮寒风，冻得身体直哆嗦，很快要应邀回娘家。<br />梦见刮起湿风，会有贵客登门。<br />已婚女人梦见刮湿风，很快要怀孕。<br />梦见刮来阵阵热风，要生病。<br />男人梦见龙卷风，能找到失散的朋友。<br />女人梦见龙卷风，女客人会登门。<br />病人梦见龙卷风，病情会更加恶化。<br />囚犯梦见龙卷风，不久会与亲戚见面。<br />商人梦见龙卷风，生意会突然受到挫折。<br />旅游者梦见龙卷风，会安全地归来。<br />梦见暴风雨来临，会得到意外的收获。<br />已婚女子梦见暴风雨来了，生活丰裕，儿女成行，丈夫的收入会巨增。<br />未婚女子梦见暴风雨，婚姻会自主，能与有钱人结为伉俪。<br />未婚男子梦见暴风雨，会娶殷实之家的姑娘为妻，生活也会富裕。<br />商人梦见暴风雨，会设法推销产品，发大财。<br />病人梦见暴风雨，身体很快会康复。<br />旅游者梦见暴风雨，旅行会愉快。<br />梦见清风徐徐，会交好运。<br />梦见刮污风，会遭到痛苦和不幸。<br />呼吸到薰风，意味旅行平安、成功。<br />商人梦见呼吸到香风，是生意获利的吉兆。<br />相反梦到呼吸到污浊的空气，会大难临头。<br />病人梦见呼吸到清新的空气，疾病会霍然而愈，但是梦见呼吸污浊的空气，将要忍受不幸和痛苦。<br />
天象篇	月食、日食	    梦见月食，预示主要亲人，特别是家庭的女性成员要生病或死亡。<br />梦见日食，会丧失生活能力，经济还会受到损失。<br />女人梦见月半食，已婚的女儿要归天。<br />女人梦见日半食，意味着儿子生病或丈夫的经济来源减少。<br />梦见出现月食或日食，天上布满乌云，身陷困境时，会得到朋友的帮助。<br />   ,
天象篇	去彩	    梦见云彩，是厄兆。<br />梦见云彩被风吹散，天空晴朗，灾难会很快消除，并一去不复返。<br />梦见太阳附近有云彩，是吉兆，意味着在贵人的帮助下能摆脱困境。<br />梦见白云，自己和邻居的庄稼会获丰收。<br />梦见乌云，住宅区会出现传染病。<br />梦见彩云，邻居会发生流血事件，或敌人侵犯国土。<br />梦见在云彩里飞翔，会成为居住区的领袖。<br />
天象篇	雷声	    梦见雷雨大作，事业会成功。<br />已婚女子梦见暴雨雷鸣，会更爱自己的丈夫。<br />未婚女子梦见大雨瓢泼、雷声轰鸣，会嫁给有名望的人。<br />商人梦见雷声大作，会发大财。<br />病人梦见大雨瓢泼、雷声轰鸣，身体很快会康复。<br />犯人梦见暴雨雷鸣，不久会出狱。<br />
天象篇	彩虹	    已婚男子梦见彩虹，是祥兆，生活会幸福，充满爱情。<br />已婚女人梦见彩虹，会与丈夫长期分离。<br />未婚男子梦见彩虹，不久就要结婚。<br />未婚女子梦见彩虹，会嫁给一位聪明能干体贴自己的丈夫。<br />热恋中的男子梦见彩虹，是吉兆，会与恋人相处得很幸福。<br />离开家的人梦见彩虹，不久要回家，与妻子和孩子团聚。<br />病人梦见彩虹，身体很快康复。<br />犯人梦见彩虹，健康会每况愈下，体重减少。<br />士兵梦见彩虹，不久会上前线，参加激烈的战斗。<br />农民梦见彩虹是吉兆，能获大丰收。<br />商人梦见彩虹，是不祥之兆，生意会亏损。<br />旅游者梦见彩虹，自己的目标一定能实现。<br />流亡者梦见彩虹，会很快回到自己的祖国。<br />梦见半截彩虹，灾祸会临头。<br />
天象篇	闪电	    梦见十分耀眼的闪电，要去外国旅行。<br />梦见远处雷打电闪，要遭受损失和不幸。<br />学生梦见打雷闪电，是祥兆，能取得优异的考试成绩。<br />少女梦见打雷闪电是吉兆，会嫁到一个有名望的家庭。<br />男性病人梦见打雷闪电，身体会复原。<br />梦见雷电过后，四周一片漆黑，意味着灾难临头，灾祸有可能落到做梦人的头上也可能降到受自己保护的人头上。<br />梦见不时闪电，看不清道路，只好摸黑走路，会击败对手，度过难关和不幸。<br />梦见差一点儿被雷电击伤，灾难可以避免。<br />梦见外出时，晴天打雷，要想提升，困难重重。<br />农民梦见闪电，要发生旱灾和饥荒。<br />
山地篇	火山	    男人梦见火山爆发，由于自己的目的未能达到，所以会心灰意冷。<br />女人梦见火山爆发，会旧病复发，人命危浅。<br />病人梦见火山爆发，恢复健康有希望。<br />囚犯梦见火山爆发，企图越狱，将是徒劳的。<br />商人梦见火山爆发，会遇到强手，经济会遭受损失。<br />梦见死火山，能交上新朋友。<br />梦见在火山下面行走，工作不稳定。<br />梦见火山爆发，是危险的兆头。<br />梦见火星飞扬，要来钱。<br />梦见家里着火，会有好运。<br />梦见火被扑灭了，会缺吃少穿，或失去爱情。<br />女人梦见轻而易举点着了火，儿子会聪明漂亮。<br />如果梦见火不易点燃，会失望怕羞。<br />梦见肢体不幸烫伤，不久要发高烧。<br />梦见很多房屋烧毁，意味着很多同胞将被饿死或被霍乱夺去生命。<br /> 男人梦见火箭，会升官进爵。<br />女人梦见火箭，家里要举办婚礼。<br />梦见火箭展览，每天所挣仅够糊口。<br />梦见出售火箭，是不祥之兆，倒霉的日子会来到。<br />梦见制造火箭，能征服敌人。<br />船员梦见火箭，航海会成功。<br />
山地篇	土地	    男青年梦见得到一块捐献的土地，会娶一位绰约多姿的姑娘为妻。<br />已婚男子梦见得到一块捐献的土地，妻子会给他带来很多财产。<br />已婚女人也做了同样的梦，生活会富裕。<br />梦见自己的田地阡陌，一眼望不到边，生活会富有幸福。<br />梦见黑色的土地，生意会亏损。<br />梦见长着庄稼的土地，要发大财。<br />梦见耕种土地，庄稼会获丰收。<br />梦见买地，身体强壮。<br />梦见卖地，忍饥挨饿。<br />
山地篇	石头	    梦见石头生活艰苦。<br />女人梦见石头，会得胃病。<br />梦见黑石头，敌人会阴谋反对自己。<br />梦见白石头，很难处理好家产的分配。<br />梦见用头搬运石头，能很好地履行肩负的责任。<br />梦见砸石头，是吉兆，艰苦奋斗，能有所获。<br />梦见用石头打人，大难会临头。<br />梦见别人用石头打自己，会远近闻名。<br />梦见在石头上行走，生活会舒适。<br />囚犯梦见在石头上行走，很快会被释放出狱 。<br />
