腐竹鲜蘑	内科	呼吸类
银耳羹	内科	呼吸类
玉竹猪心	内科	呼吸类
批杷叶	内科	呼吸类
洋金花	内科	呼吸类
银杏	内科	呼吸类
青礞石	内科	呼吸类
橘梗	内科	呼吸类
润肺止咳药膳	内科	呼吸类
苦杏仁	内科	呼吸类
止咳	内科	呼吸类
肺肾虚咳嗽偏方	内科	呼吸类
猪肺粥	内科	呼吸类
马儿铃	内科	呼吸类
银杏蒸鸭	内科	呼吸类
八宝粥	内科	呼吸类
慢性支气管炎病的预防及治疗	内科	呼吸类
急性支气管炎中药方剂	内科	呼吸类
支气管哮喘中药方剂	内科	呼吸类
清水煮蒜治风寒咳嗽	内科	呼吸类
咳嗽的偏方	内科	呼吸类
咳嗽多吃梨和百合	内科	呼吸类
咳嗽秘方	内科	呼吸类
咳嗽的偏方2	内科	呼吸类
咳嗽的偏方1	内科	呼吸类
感冒、流鼻涕、打喷嚏、头晕骨酸、四肢无力、咽喉痛、消化不良之秘方	内科	呼吸类
支气管炎的偏方	内科	呼吸类
大叶性肺炎中药方剂	内科	呼吸类
巧治老慢支咳喘	内科	呼吸类
治疗咳嗽的偏方16	内科	呼吸类
久咳验方	内科	呼吸类
米醋金银花治咽喉炎	内科	呼吸类
慢性支气管炎中药方剂	内科	呼吸类
治疗咳嗽的偏方17	内科	呼吸类
慢性阻塞性肺气肿病防治	内科	呼吸类
支气管扩张咯血中药方剂	内科	呼吸类
气喘妙方	内科	呼吸类
肺结核验方	内科	呼吸类
治疗咳嗽的偏方6	内科	呼吸类
治疗咳嗽的偏方7	内科	呼吸类
咳嗽的偏方3	内科	呼吸类
治疗咳嗽的偏方8	内科	呼吸类
治疗咳嗽的偏方13	内科	呼吸类
治疗咳嗽的偏方9	内科	呼吸类
芦荟鸡蛋治咳喘	内科	呼吸类
治疗咳嗽的偏方12	内科	呼吸类
治疗咳嗽的偏方11	内科	呼吸类
治疗咳嗽的偏方10	内科	呼吸类
哮喘秘方	内科	呼吸类
红楼梦中的神秘的冷香丸	内科	呼吸类
油炸姜片治咳	内科	呼吸类
莱阳梨冰糖治咳嗽	内科	呼吸类
萝卜、冰糖治咳嗽	内科	呼吸类
立秋燥咳可以用点偏方	内科	呼吸类
鸡蛋食醋治咳嗽	内科	呼吸类
支气管哮喘常用的秘方	内科	呼吸类
咳嗽的疾病描述及治疗	内科	呼吸类
肺结核的食疗方	内科	呼吸类
大叶性肺炎的偏方秘方	内科	呼吸类
肺脓疡疾病描述及治疗	内科	呼吸类
支气管哮喘食疗验方法	内科	呼吸类
气喘疾病的治疗和验方	内科	呼吸类
老年慢性支气管炎验方	内科	呼吸类
肺气肿的各种治疗方法	内科	呼吸类
哮喘常用的偏方、验方	内科	呼吸类
天门冬粥	内科	呼吸类
治疗咳嗽较为有效偏方	内科	呼吸类
白及冰糖燕窝	内科	呼吸类
止咳妙方	内科	呼吸类
贝母甲鱼	内科	呼吸类
巧用生姜疗咳嗽	内科	呼吸类
热水袋敷背止咳	内科	呼吸类
咳嗽效验方-1	内科	呼吸类
冲鸡蛋治咳嗽	内科	呼吸类
油炸姜片治咳嗽	内科	呼吸类
秋梨膏治疗什么样咳嗽	内科	呼吸类
咳嗽治疗的偏方	内科	呼吸类
治疗哮喘的偏方4	内科	呼吸类
治疗哮喘的偏方3	内科	呼吸类
治疗哮喘的偏方2	内科	呼吸类
治疗哮喘的偏方19	内科	呼吸类
治疗哮喘的偏方22	内科	呼吸类
治疗哮喘的偏方16	内科	呼吸类
治疗咳嗽的偏方1	内科	呼吸类
治疗咳嗽的偏方5	内科	呼吸类
治疗咳嗽的偏方4	内科	呼吸类
治疗咳嗽的偏方3	内科	呼吸类
治疗咳嗽的偏方2	内科	呼吸类
治疗哮喘的偏方15	内科	呼吸类
治疗哮喘的偏方20	内科	呼吸类
治疗哮喘的偏方23	内科	呼吸类
治疗失眠的偏方24	内科	呼吸类
治疗哮喘的偏方17	内科	呼吸类
止咳验方	内科	呼吸类
治疗哮喘的偏方12	内科	呼吸类
治疗哮喘的偏方11	内科	呼吸类
治疗咳嗽的偏方19	内科	呼吸类
治肺癌一法	内科	呼吸类
治疗哮喘的偏方1	内科	呼吸类
治疗咳嗽的偏方14	内科	呼吸类
治疗哮喘的偏方14	内科	呼吸类
治疗哮喘的偏方18	内科	呼吸类
治疗哮喘的偏方10	内科	呼吸类
治疗哮喘的偏方21	内科	呼吸类
治疗哮喘的偏方13	内科	呼吸类
治疗咳嗽的偏方15	内科	呼吸类
治疗哮喘的偏方9	内科	呼吸类
川贝橘子止顽咳	内科	呼吸类
治疗哮喘的偏方8	内科	呼吸类
治疗咳嗽的偏方18	内科	呼吸类
治疗哮喘的偏方7	内科	呼吸类
治疗哮喘的偏方5	内科	呼吸类
治咽炎小验方	内科	呼吸类
治疗咳嗽的偏方20	内科	呼吸类
治疗慢性咽炎效方	内科	呼吸类
治疗哮喘的偏方6	内科	呼吸类
治慢性支气管炎方	内科	呼吸类
麦冬白莲子治慢性咽炎	内科	呼吸类
伤风感冒	内科	呼吸类
病毒感冒	内科	呼吸类
干咳	内科	呼吸类
有痰咳	内科	呼吸类
支气管炎	内科	呼吸类
肺气肿	内科	呼吸类
哮喘	内科	呼吸类
胸闷气胀	内科	呼吸类
高血脂的偏方2	内科	循环类
高血脂的偏方5	内科	循环类
血栓闭塞性脉管炎的秘方	内科	循环类
山药紫荆皮汤治贫血	内科	循环类
治疗高血压的偏方22	内科	循环类
治疗高血压的偏方24	内科	循环类
治疗高血压的偏方23	内科	循环类
治疗高血压的偏方21	内科	循环类
动物肝粥治贫血	内科	循环类
治疗高血压的偏方20	内科	循环类
治疗高血压的偏方19	内科	循环类
治疗高血压的偏方18	内科	循环类
羊骨粥治贫血	内科	循环类
莲子龙眼粥治贫血	内科	循环类
养心定志汤	内科	循环类
猕猴桃与心脏病	内科	循环类
益气活血汤治冠心病	内科	循环类
柿子汁牛奶方治高血压	内科	循环类
醋浸花生米治高血压	内科	循环类
夏枯草糖浆治高血压	内科	循环类
穴位贴药能够治疗高血压	内科	循环类
玉米须治高血压	内科	循环类
高血压治疗方芹菜粥	内科	循环类
草决明治高血压	内科	循环类
苦丁茶治高血压	内科	循环类
高血压治疗方胡萝卜粥	内科	循环类
高血压方治疗决明子粥	内科	循环类
高血压治疗方桃仁粥	内科	循环类
花生壳治高血脂	内科	循环类
治神经衰弱医方大全	内科	循环类
蜂蜜治疗高血压偏方	内科	循环类
慢性心肌梗死中药方剂	内科	循环类
老人肾虚脚痛验方	内科	循环类
中风中药方剂	内科	循环类
中风的醋疗法	内科	循环类
房性早搏中药方剂	内科	循环类
血小板减少性紫癜中药方剂	内科	循环类
血小板减少症中药方剂	内科	循环类
小儿营养性贫血中药方剂	内科	循环类
再生障碍性贫血中药方剂	内科	循环类
贫血患者秘方	内科	循环类
玉米花治高血压	内科	循环类
高血脂症中药方剂	内科	循环类
米须降糖降压	内科	循环类
高血压中药方剂	内科	循环类
高血压的秘方	内科	循环类
头痛难忍、脚酸难忍、心跳得厉害、眼睛发痒、高血压良方	内科	循环类
头痛难忍、四肢无力、呼吸困难、心脏无力、高血压良方	内科	循环类
高血压的偏方4	内科	循环类
高血压的偏方3	内科	循环类
高血压的偏方2	内科	循环类
高血压的偏方1	内科	循环类
荠菜治高血压	内科	循环类
急性脑血管病	内科	循环类
心肌梗死中药方剂	内科	循环类
急性心肌梗死中药方剂	内科	循环类
心动过速中药方剂	内科	循环类
心力衰竭中药方剂	内科	循环类
治心慌胸闷方	内科	循环类
冠心病的偏方	内科	循环类
冠心病的偏方2	内科	循环类
风湿性心脏病治疗方法	内科	循环类
向日葵叶治高血压	内科	循环类
室性早搏中药方剂	内科	循环类
杞菊地黄丸新用途	内科	循环类
针灸与心律失常的治疗	内科	循环类
治疗贫血方	内科	循环类
心绞痛的各种治疗方法	内科	循环类
牛蒡子治偏头痛	内科	循环类
肺原性心脏病治疗方法	内科	循环类
吴茱萸敷脚降压	内科	循环类
蕃石榴治心脏无力	内科	循环类
白果治老年眩晕	内科	循环类
心律失常各种治疗方法	内科	循环类
心肌梗塞各种治疗方法	内科	循环类
补血的中药有哪些	内科	循环类
高血压的偏方5	内科	循环类
治疗高血压的偏方16	内科	循环类
何首乌治贫血	内科	循环类
龙眼核治心动过速	内科	循环类
治疗高血压的偏方17	内科	循环类
风湿性心脏病中药方剂	内科	循环类
心律失常中药方剂	内科	循环类
心力衰竭中药秘方	内科	循环类
心绞痛心肌梗死中药方剂	内科	循环类
治疗高血压的偏方15	内科	循环类
脑血栓中药方剂	内科	循环类
菊花粥	内科	循环类
脑溢血中药方剂	内科	循环类
贫血药膳方四则	内科	循环类
冠心病中药方剂	内科	循环类
治疗高血压的偏方14	内科	循环类
动脉硬化中药偏方	内科	循环类
治疗高血压的偏方13	内科	循环类
白细胞减少症中药方剂	内科	循环类
病态窦房结综合症中药方剂	内科	循环类
治疗低血压偏方	内科	循环类
治疗高血压的偏方4	内科	循环类
治疗高血压的偏方3	内科	循环类
心脏病验方	内科	循环类
治疗高血压的偏方12	内科	循环类
治疗高血压的偏方11	内科	循环类
治疗高血压的偏方1	内科	循环类
淡菜荠菜汤	内科	循环类
糖饯加味红枣治贫血	内科	循环类
冠心病的偏方3	内科	循环类
心慌胸闷的偏方	内科	循环类
治疗高血压的偏方10	内科	循环类
治疗高血压的偏方9	内科	循环类
治疗高血压的偏方8	内科	循环类
生姜药用有奇效	内科	循环类
九味煎治疗心悸	内科	循环类
降压芹菜粥	内科	循环类
高血压性头痛药茶方	内科	循环类
鱼鳔当归汤治贫血	内科	循环类
蜂蜜治贫血	内科	循环类
小米龙眼粥治贫血	内科	循环类
荔枝干大枣治贫血	内科	循环类
鸡血藤煲鸡蛋治贫血	内科	循环类
山药天花粉汤治贫血	内科	循环类
治疗高血压的偏方5	内科	循环类
治疗高血压的偏方7	内科	循环类
红枣黑木耳汤治贫血	内科	循环类
治疗高血压的偏方6	内科	循环类
花生衣治贫血	内科	循环类
心悸的疾病描述及治疗	内科	循环类
鸡汁粥治贫血	内科	循环类
高血压治疗方山楂粥	内科	循环类
高血压治疗方海蜇荸荠汤	内科	循环类
高血压治疗方冰糖酸醋饮	内科	循环类
治疗高血压的偏方25	内科	循环类
高血压	内科	循环类
低血压	内科	循环类
血小板少	内科	循环类
高血脂、高胆固醇	内科	循环类
心脏病、冠心病	内科	循环类
贫血	内科	循环类
神经衰弱各种治疗偏方	内科	神经类
神经性头痛中药方剂	内科	神经类
癫痫常用有效偏方验方	内科	神经类
治面神经炎偏方	内科	神经类
帕金森综合征偏方	内科	神经类
治疗慢性骨髓炎一法	内科	神经类
天麻擅治眩晕	内科	神经类
多发性神经炎药膳（一）	内科	神经类
指甲治手足抽搐	内科	神经类
清府息痛汤	内科	神经类
多发性神经炎药膳（二）	内科	神经类
肋间神经痛药膳1	内科	神经类
黄鳝血治口眼歪斜	内科	神经类
坐骨神经痛中药方剂	内科	神经类
神经官能症中药方剂	内科	神经类
神经衰弱中药方剂	内科	神经类
神经衰弱医方大全	内科	神经类
三叉神经痛中药方剂	内科	神经类
面神经麻痹中药方剂	内科	神经类
面神经神炎中药方剂	内科	神经类
精神分裂症中药方剂	内科	神经类
各种头痛	内科	神经类
头昏头晕	内科	神经类
失眠、多梦	内科	神经类
慢性肾盂肾炎中药方剂	内科	泌尿类
急性尿潴留中药方剂	内科	泌尿类
尿潴留中药方剂	内科	泌尿类
小便失禁中药方剂	内科	泌尿类
急性肾功能衰竭中药方剂	内科	泌尿类
消渴方	内科	泌尿类
四季治疗糖尿病良方	内科	泌尿类
糖尿病的偏方4	内科	泌尿类
糖尿病的偏方2	内科	泌尿类
糖尿病的偏方3	内科	泌尿类
糖尿病的偏方1	内科	泌尿类
慢性肾功能衰竭防治	内科	泌尿类
肾病综合症中药方剂	内科	泌尿类
急性肾小球肾炎中药方剂	内科	泌尿类
膀胱发炎验方	内科	泌尿类
治便秘良方	内科	泌尿类
治疗糖尿病的偏方20	内科	泌尿类
治疗糖尿病的偏方21	内科	泌尿类
蜂蜜治疗便秘偏方	内科	泌尿类
治疗糖尿病的偏方18	内科	泌尿类
老人小便不通方	内科	泌尿类
南瓜治糖尿病	内科	泌尿类
治疗糖尿病的偏方8	内科	泌尿类
核桃治肾结石	内科	泌尿类
治疗糖尿病的偏方12	内科	泌尿类
治疗糖尿病的偏方10	内科	泌尿类
治小便不通方	内科	泌尿类
糖尿病患者饮食要限钠盐吗?	内科	泌尿类
治疗糖尿病的偏方16	内科	泌尿类
糖尿病患者：可以轻松吃主食	内科	泌尿类
治疗糖尿病的偏方7	内科	泌尿类
治疗糖尿病的偏方6	内科	泌尿类
消渴从心论治	内科	泌尿类
治疗糖尿病的偏方4	内科	泌尿类
含哪些微量元较多的食物对糖尿病有利?	内科	泌尿类
治疗糖尿病的偏方5	内科	泌尿类
治糖尿病偏方	内科	泌尿类
红参泡茶治年老尿不畅	内科	泌尿类
治疗糖尿病的偏方24	内科	泌尿类
糖尿病患者不应该吃什么?	内科	泌尿类
龟肉鱼鳔汤治老年尿频	内科	泌尿类
治疗糖尿病的偏方1	内科	泌尿类
猕猴桃治病方	内科	泌尿类
治疗糖尿病的偏方2	内科	泌尿类
红枣生姜治尿频	内科	泌尿类
糖尿病患者可以吃薯类食品吗?	内科	泌尿类
老头草治尿频尿急	内科	泌尿类
红枣干姜治老年尿频	内科	泌尿类
糖尿病患者可以饮酒吗?	内科	泌尿类
糖尿病患者这样试试看	内科	泌尿类
糖尿病患者要限制饮水吗?	内科	泌尿类
小便短少喝三汁	内科	泌尿类
肾结石中药方剂	内科	泌尿类
哪些食物富含胆固醇?	药膳	
糖尿病中药方剂	内科	泌尿类
糖尿病患者可以吃海产品吗?	内科	泌尿类
输尿管结石中药方剂	内科	泌尿类
乳糜尿中药方剂	内科	泌尿类
肾盂肾炎中药方剂	内科	泌尿类
急性肾炎中药方剂	内科	泌尿类
慢肾功能衰竭中药方剂	内科	泌尿类
清蒸茶鲫鱼治糖尿病	内科	泌尿类
枸杞子粥治疗糖尿病	内科	泌尿类
苦瓜粥治糖尿病	内科	泌尿类
豇豆汤治糖尿病	内科	泌尿类
山药粥治糖尿病	内科	泌尿类
急性尿路感染中药方剂	内科	泌尿类
尿毒症中药方剂	内科	泌尿类
尿血中药方剂	内科	泌尿类
细菌性痢疾中药方剂	内科	消化类
中药治糖尿病泌尿感染.	内科	泌尿类
糖尿病的偏方5	内科	泌尿类
尿路结石中药方剂	内科	泌尿类
泌尿系统感染中药方剂	内科	泌尿类
尿道炎中药方剂	内科	泌尿类
膀胱结石中药方剂	内科	泌尿类
泌尿系结石中药方剂	内科	泌尿类
便血偏方	内科	泌尿类
尿毒症验方	内科	泌尿类
治疗糖尿病的偏方26	内科	泌尿类
治疗糖尿病的偏方3	内科	泌尿类
治疗糖尿病的偏方9	内科	泌尿类
老年人尿频食疗方	内科	泌尿类
治疗糖尿病的偏方23	内科	泌尿类
治疗糖尿病的偏方11	内科	泌尿类
治疗泌尿系结石效方	内科	泌尿类
治疗糖尿病的偏方25	内科	泌尿类
治疗糖尿病的偏方27	内科	泌尿类
治疗糖尿病的偏方15	内科	泌尿类
治疗糖尿病的偏方14	内科	泌尿类
治疗糖尿病的偏方22	内科	泌尿类
治疗糖尿病的偏方13	内科	泌尿类
治疗糖尿病的偏方19	内科	泌尿类
肾脏病验方	内科	泌尿类
肾炎的偏方	内科	泌尿类
小便不通	内科	泌尿类
小便失禁	内科	泌尿类
尿频	内科	泌尿类
急、慢性肾炎	内科	泌尿类
大便下血	内科	泌尿类
便秘	内科	泌尿类
胆、肾、尿道结石	内科	泌尿类
糖尿病	内科	泌尿类
成人遗尿	内科	泌尿类
黄疸的偏方2	内科	内分泌
黄疸的偏方1	内科	内分泌
甲状腺机能亢进中药方剂	内科	内分泌
甲状腺机能亢进症防治	内科	内分泌
黄疸的偏方3	内科	内分泌
淋巴结核	内科	内分泌
甲亢	内科	内分泌
流行性脑膜炎中药方剂	内科	传染病
流行性急性腮腺炎中药方剂	内科	传染病
肝炎的偏方3	内科	传染病
肝炎的偏方4	内科	传染病
肝炎的偏方2	内科	传染病
肝炎的偏方1	内科	传染病
急性黄疸型肝炎的偏方	内科	传染病
急性黄疸型肝炎的偏方2	内科	传染病
肝炎的偏方6	内科	传染病
肝炎的偏方5	内科	传染病
治疗肺结核的偏方21	内科	传染病
治疗肺结核的偏方17	内科	传染病
治疗肺结核的偏方2	内科	传染病
治疗肺结核的偏方1	内科	传染病
治疗肺结核的偏方13	内科	传染病
肺结核的各种治疗方法	内科	传染病
抗药性肺结核的中医药治疗	内科	传染病
治疗肺结核的偏方8	内科	传染病
治疗肺结核的偏方14	内科	传染病
治疗肺结核的偏方18	内科	传染病
治疗肺结核的偏方15	内科	传染病
治疗肺结核的偏方16	内科	传染病
治疗肺结核的偏方12	内科	传染病
浸润型肺结核的治疗法	内科	传染病
病毒性脑炎中药方剂	内科	传染病
治疗肺结核的偏方9	内科	传染病
治疗肺结核的偏方19	内科	传染病
治疗肺结核的偏方5	内科	传染病
治疗肺结核的偏方4	内科	传染病
治疗肺结核的偏方6	内科	传染病
治疗肺结核的偏方10	内科	传染病
治疗肺结核的偏方3	内科	传染病
治疗肺结核的偏方11	内科	传染病
治疗肺结核的偏方20	内科	传染病
治疗肺结核的偏方7	内科	传染病
揉走落枕的小偏方	内科	其他类
柠檬治呃逆	内科	其他类
偏头痛中药方剂	内科	其他类
头痛中药方剂	内科	其他类
偏头痛偏方	内科	其他类
花生酱治失眠	内科	其他类
苦瓜治中暑	内科	其他类
瑶池金母青果药方八	内科	其他类
春来防病小偏方	内科	其他类
感冒的偏方1	内科	其他类
小儿感冒中药方剂	内科	其他类
感冒的偏方	内科	其他类
瑶池金母青果药方七	内科	其他类
感冒的偏方2	内科	其他类
国外研究新发现——治感冒8个偏方	内科	其他类
感冒真的要吃维他命C	内科	其他类
六月感冒未好又中暑	内科	其他类
橄榄萝卜茶治感冒	内科	其他类
蒜头冰糖治感冒	内科	其他类
风热感冒的饮食疗法	内科	其他类
当孩子感冒发烧时	内科	其他类
儿童感冒为何会引起颈椎脱位	内科	其他类
孕妇感冒秘方	内科	其他类
公务员感冒之良方	内科	其他类
都市人感冒良方	内科	其他类
中学生感冒良方	内科	其他类
十二月感冒	内科	其他类
教师感冒秘方	内科	其他类
十月感冒	内科	其他类
十一月感冒	内科	其他类
八月感冒	内科	其他类
七月感冒	内科	其他类
五月感冒	内科	其他类
牙痛速效汤	内科	其他类
牙疼漱口剂	内科	其他类
韭菜根花椒治牙疼	内科	其他类
治疗感冒的偏方18	内科	其他类
治疗感冒的偏方4	内科	其他类
治腰腿痛	内科	其他类
治疗感冒的偏方3	内科	其他类
治疗感冒的偏方6	内科	其他类
金银花药用便方	内科	其他类
治疗感冒的偏方24	内科	其他类
治疗落枕效方	内科	其他类
治疗感冒的偏方5	内科	其他类
鸡内金药用便方	内科	其他类
韭菜治疗漆疮	内科	其他类
治疗感冒的偏方22	内科	其他类
红眼病中药验方	内科	其他类
治顽固性头痛方	内科	其他类
伤食小验方	内科	其他类
治疗感冒的偏方9	内科	其他类
治顽固性呃逆	内科	其他类
治疗感冒的偏方10	内科	其他类
大蒜能治疗中暑	内科	其他类
治疗感冒的偏方19	内科	其他类
感冒足疗法	内科	其他类
按摩疗法治失眠	内科	其他类
小苏打治牙痛	内科	其他类
红花椒治腰酸腿软	内科	其他类
冷毛巾消渴法	内科	其他类
耳鸣喝淡绿茶	内科	其他类
柿蒂治呃逆	内科	其他类
非药物防治感冒十五法	内科	其他类
老年感冒的家疗	内科	其他类
治感冒有了外用药	内科	其他类
白菜姜葱汤	内科	其他类
白僵蚕治头痛	内科	其他类
荷藿苡仁粥治空调病	内科	其他类
治感冒茶疗方	内科	其他类
日常小偏方	内科	其他类
夏日绿豆食疗方	内科	其他类
热花生油治蜂蜇	内科	其他类
打喷嚏、流眼泪、筋骨酸痛、头痛、颈部酸痛、背部酸良方	内科	其他类
甜石榴汁润喉	内科	其他类
清热解毒金银花	内科	其他类
妙用冬瓜巧治病	内科	其他类
百合莲子治盗汗	内科	其他类
鸡汤是感冒良药	内科	其他类
小儿夏季高热中药方剂	内科	其他类
失眠的中医治疗	内科	其他类
香菜根熬水退烧	内科	其他类
治感冒偏方	内科	其他类
流鼻涕、咽喉痛、头重、骨头酸良方	内科	其他类
失眠中药方剂	内科	其他类
针灸治疗肥胖症	内科	其他类
醒酒方	内科	其他类
头痛的偏方、验方	内科	其他类
神仙粥治感冒	内科	其他类
中暑共4方	内科	其他类
治疗流感偏方	内科	其他类
治疗感冒偏方	内科	其他类
农人容易染患病痛	内科	其他类
